date,m2sa,access_date
2003-02-01,2073.85262576796,2021-03-29
2003-03-01,2152.12205906819,2021-03-29
2003-04-01,2238.84852922363,2021-03-29
2003-05-01,2333.73403105804,2021-03-29
2003-06-01,2438.91431822095,2021-03-29
2003-07-01,2553.29666062875,2021-03-29
2003-08-01,2616.25526452145,2021-03-29
2003-09-01,2695.63300850173,2021-03-29
2003-10-01,2752.4915392352,2021-03-29
2003-11-01,2814.07854663143,2021-03-29
2003-12-01,2891.61617425523,2021-03-29
2004-01-01,3042.27483442882,2021-03-29
2004-02-01,3259.26819692675,2021-03-29
2004-03-01,3380.38631658395,2021-03-29
2004-04-01,3431.98245366985,2021-03-29
2004-05-01,3483.80600949289,2021-03-29
2004-06-01,3502.46799562405,2021-03-29
2004-07-01,3576.40024651262,2021-03-29
2004-08-01,3604.90119159807,2021-03-29
2004-09-01,3654.70815918858,2021-03-29
2004-10-01,3726.7761093752,2021-03-29
2004-11-01,3880.98749109384,2021-03-29
2004-12-01,4018.47881243024,2021-03-29
2005-01-01,4132.99590225,2021-03-29
2005-02-01,4237.79937655058,2021-03-29
2005-03-01,4366.26855787711,2021-03-29
2005-04-01,4479.35118771735,2021-03-29
2005-05-01,4589.78351459474,2021-03-29
2005-06-01,4659.61816456455,2021-03-29
2005-07-01,4791.92373822482,2021-03-29
2005-08-01,4955.21304059579,2021-03-29
2005-09-01,5131.8142259419,2021-03-29
2005-10-01,5285.42945547867,2021-03-29
2005-11-01,5439.32031503992,2021-03-29
2005-12-01,5552.24023559372,2021-03-29
2006-01-01,5726.04326452308,2021-03-29
2006-02-01,5883.99640109796,2021-03-29
2006-03-01,5977.62832515599,2021-03-29
2006-04-01,6155.17477347726,2021-03-29
2006-05-01,6348.83081371535,2021-03-29
2006-06-01,6632.78922840551,2021-03-29
2006-07-01,6893.63914791281,2021-03-29
2006-08-01,7188.98432738071,2021-03-29
2006-09-01,7446.15144448674,2021-03-29
2006-10-01,7744.4696813126,2021-03-29
2006-11-01,7962.7253023731,2021-03-29
2006-12-01,8182.48681688838,2021-03-29
2007-01-01,8516.27765597464,2021-03-29
2007-02-01,8735.11509127814,2021-03-29
2007-03-01,8970.40961712597,2021-03-29
2007-04-01,9376.70762583254,2021-03-29
2007-05-01,9985.20719686444,2021-03-29
2007-06-01,10613.940628942,2021-03-29
2007-07-01,10608.1457052459,2021-03-29
2007-08-01,10896.2911958981,2021-03-29
2007-09-01,11184.1651840702,2021-03-29
2007-10-01,11506.7965142128,2021-03-29
2007-11-01,11707.6545654918,2021-03-29
2007-12-01,12064.3032721075,2021-03-29
2008-01-01,12213.5863565582,2021-03-29
2008-02-01,12559.3753053789,2021-03-29
2008-03-01,12763.9862073257,2021-03-29
2008-04-01,12950.1911835413,2021-03-29
2008-05-01,12962.0326568184,2021-03-29
2008-06-01,13233.5288473487,2021-03-29
2008-07-01,13603.7174290859,2021-03-29
2008-08-01,13880.0120360614,2021-03-29
2008-09-01,14286.3468358493,2021-03-29
2008-10-01,14133.8781232332,2021-03-29
2008-11-01,13558.2025742502,2021-03-29
2008-12-01,13169.4015133253,2021-03-29
2009-01-01,12311.736635936,2021-03-29
2009-02-01,11438.986977198,2021-03-29
2009-03-01,11515.4782046051,2021-03-29
2009-04-01,11547.5319165917,2021-03-29
2009-05-01,11838.5500592996,2021-03-29
2009-06-01,12272.4229799132,2021-03-29
2009-07-01,12469.3637728557,2021-03-29
2009-08-01,12670.7643677384,2021-03-29
2009-09-01,12897.4298404528,2021-03-29
2009-10-01,13221.4938581696,2021-03-29
2009-11-01,13769.8552044529,2021-03-29
2009-12-01,14058.5802897778,2021-03-29
2010-01-01,14477.9276176028,2021-03-29
2010-02-01,14876.427182335,2021-03-29
2010-03-01,15248.6474426216,2021-03-29
2010-04-01,15573.0864009199,2021-03-29
2010-05-01,16076.800781356,2021-03-29
2010-06-01,16420.8615349073,2021-03-29
2010-07-01,16706.0935252331,2021-03-29
2010-08-01,17143.4877168295,2021-03-29
2010-09-01,17599.3098648019,2021-03-29
2010-10-01,17895.5289943123,2021-03-29
2010-11-01,18375.6382435757,2021-03-29
2010-12-01,18714.675826933,2021-03-29
2011-01-01,18967.6702957093,2021-03-29
2011-02-01,19230.6460616897,2021-03-29
2011-03-01,19494.9337930587,2021-03-29
2011-04-01,19691.6281163602,2021-03-29
2011-05-01,19965.975710898,2021-03-29
2011-06-01,20137.4619020735,2021-03-29
2011-07-01,20541.8641322575,2021-03-29
2011-08-01,20922.5398447681,2021-03-29
2011-09-01,21266.752101083,2021-03-29
2011-10-01,21763.8186402528,2021-03-29
2011-11-01,21996.9762218415,2021-03-29
2011-12-01,22446.8942293672,2021-03-29
2012-01-01,22941.5493401325,2021-03-29
2012-02-01,23236.1071800615,2021-03-29
2012-03-01,23445.7175550905,2021-03-29
2012-04-01,23625.2389791477,2021-03-29
2012-05-01,23833.8515556853,2021-03-29
2012-06-01,24034.8491116574,2021-03-29
2012-07-01,24310.5353613911,2021-03-29
2012-08-01,24401.4029959985,2021-03-29
2012-09-01,24510.8854820867,2021-03-29
2012-10-01,24772.0416653339,2021-03-29
2012-11-01,25172.0393123224,2021-03-29
2012-12-01,25308.5568024321,2021-03-29
2013-01-01,25760.3848701358,2021-03-29
2013-02-01,26224.8688357845,2021-03-29
2013-03-01,26637.4299994122,2021-03-29
2013-04-01,27066.6497006425,2021-03-29
2013-05-01,27256.9955249996,2021-03-29
2013-06-01,27598.5301275723,2021-03-29
2013-07-01,28093.3158499231,2021-03-29
2013-08-01,28538.9714248499,2021-03-29
2013-09-01,28730.5346237718,2021-03-29
2013-10-01,28742.3621153532,2021-03-29
2013-11-01,29098.0504439152,2021-03-29
2013-12-01,29508.2270065674,2021-03-29
2014-01-01,29579.8059576606,2021-03-29
2014-02-01,29744.8703633119,2021-03-29
2014-03-01,30021.9899974061,2021-03-29
2014-04-01,29393.8813540959,2021-03-29
2014-05-01,29751.5308301184,2021-03-29
2014-06-01,29874.5424822589,2021-03-29
2014-07-01,29973.9778609745,2021-03-29
2014-08-01,30269.3641220821,2021-03-29
2014-09-01,30552.7114182914,2021-03-29
2014-10-01,30711.6423041353,2021-03-29
2014-11-01,30661.7223942495,2021-03-29
2014-12-01,30771.9140882584,2021-03-29
2015-01-01,30708.8668260912,2021-03-29
2015-02-01,30888.0785535368,2021-03-29
2015-03-01,31031.0119117587,2021-03-29
2015-04-01,30874.9314911638,2021-03-29
2015-05-01,31496.1295303895,2021-03-29
2015-06-01,31711.2803767719,2021-03-29
2015-07-01,31778.5398660756,2021-03-29
2015-08-01,32115.600036077,2021-03-29
2015-09-01,32493.133553273,2021-03-29
2015-10-01,32424.4791089948,2021-03-29
2015-11-01,32933.3779051773,2021-03-29
2015-12-01,33320.9123003783,2021-03-29
2016-01-01,34188.6109447497,2021-03-29
2016-02-01,33850.6301869929,2021-03-29
2016-03-01,34116.6149957161,2021-03-29
2016-04-01,34569.6075540288,2021-03-29
2016-05-01,34892.6452163526,2021-03-29
2016-06-01,35509.0983037619,2021-03-29
2016-07-01,35663.9166066472,2021-03-29
2016-08-01,36100.974346746,2021-03-29
2016-09-01,36306.7306321762,2021-03-29
2016-10-01,36546.205032897,2021-03-29
2016-11-01,36860.748894722,2021-03-29
2016-12-01,37018.2634840545,2021-03-29
2017-01-01,37323.3570766704,2021-03-29
2017-02-01,37941.121293272,2021-03-29
2017-03-01,38281.9093310465,2021-03-29
2017-04-01,38462.8274728581,2021-03-29
2017-05-01,38453.0496931742,2021-03-29
2017-06-01,39095.2958950882,2021-03-29
2017-07-01,39380.5548562207,2021-03-29
2017-08-01,39373.5239189287,2021-03-29
2017-09-01,39577.6624540073,2021-03-29
2017-10-01,39959.1701465388,2021-03-29
2017-11-01,40485.2412779139,2021-03-29
2017-12-01,40704.632749118,2021-03-29
2018-01-01,41230.4232257658,2021-03-29
2018-02-01,41558.945621973,2021-03-29
2018-03-01,41874.7937057816,2021-03-29
2018-04-01,42302.1284097866,2021-03-29
2018-05-01,42930.6996741057,2021-03-29
2018-06-01,43167.7932499786,2021-03-29
2018-07-01,43825.3638832107,2021-03-29
2018-08-01,44031.5729876115,2021-03-29
2018-09-01,44568.6974512047,2021-03-29
2018-10-01,44618.7237137216,2021-03-29
2018-11-01,45063.7518266027,2021-03-29
2018-12-01,45494.0843926965,2021-03-29
2019-01-01,45758.3368736587,2021-03-29
2019-02-01,45722.8376761156,2021-03-29
2019-03-01,46059.471172998,2021-03-29
2019-04-01,46067.0001698215,2021-03-29
2019-05-01,46259.0668474922,2021-03-29
2019-06-01,46708.9173992059,2021-03-29
2019-07-01,47015.4840883253,2021-03-29
2019-08-01,47487.4940614892,2021-03-29
2019-09-01,47801.9505196171,2021-03-29
2019-10-01,48590.6616493658,2021-03-29
2019-11-01,48955.5761294159,2021-03-29
2019-12-01,49805.7961678646,2021-03-29
2020-01-01,50189.9328040959,2021-03-29
2020-02-01,50658.933820378,2021-03-29
2020-03-01,51164.0306222919,2021-03-29
2020-04-01,52249.1000790491,2021-03-29
2020-05-01,52775.5864330308,2021-03-29
2020-06-01,53087.948524184,2021-03-29
2020-07-01,54016.3006795555,2021-03-29
2020-08-01,54840.7727118819,2021-03-29
2020-09-01,55547.3950003539,2021-03-29
2020-10-01,56336.5881027476,2021-03-29
2020-11-01,56860.7942662745,2021-03-29
2020-12-01,56776.9273168583,2021-03-29
2021-01-01,56988.2330760741,2021-03-29
2021-02-01,57667.4883595597,2021-03-29
