date,m2sa,access_date
2015-12-01,33318.9984974446,2020-12-08
2016-01-01,34179.8018874917,2020-12-08
2016-02-01,33848.0833526423,2020-12-08
2016-03-01,34114.7534414854,2020-12-08
2016-04-01,34567.1753170324,2020-12-08
2016-05-01,34893.6789142649,2020-12-08
2016-06-01,35506.6887982001,2020-12-08
2016-07-01,35671.2406543297,2020-12-08
2016-08-01,36105.8853075759,2020-12-08
2016-09-01,36315.4686202646,2020-12-08
2016-10-01,36553.9448429352,2020-12-08
2016-11-01,36858.9027179253,2020-12-08
2016-12-01,37016.3190558452,2020-12-08
2017-01-01,37306.9700472961,2020-12-08
2017-02-01,37931.4917547631,2020-12-08
2017-03-01,38280.5655784908,2020-12-08
2017-04-01,38459.8646501796,2020-12-08
2017-05-01,38454.6581289206,2020-12-08
2017-06-01,39089.0543116973,2020-12-08
2017-07-01,39392.8818788165,2020-12-08
2017-08-01,39385.1919140406,2020-12-08
2017-09-01,39593.9473643124,2020-12-08
2017-10-01,39975.7688897125,2020-12-08
2017-11-01,40485.9622273592,2020-12-08
2017-12-01,40698.6836263958,2020-12-08
2018-01-01,41189.3313870256,2020-12-08
2018-02-01,41542.9574713113,2020-12-08
2018-03-01,41878.3062989657,2020-12-08
2018-04-01,42300.0690177635,2020-12-08
2018-05-01,42932.7867114122,2020-12-08
2018-06-01,43157.0055275692,2020-12-08
2018-07-01,43843.3115472896,2020-12-08
2018-08-01,44051.5466473211,2020-12-08
2018-09-01,44595.2601542413,2020-12-08
2018-10-01,44648.2619825753,2020-12-08
2018-11-01,45070.1777467647,2020-12-08
2018-12-01,45483.7820721329,2020-12-08
2019-01-01,45681.4619104809,2020-12-08
2019-02-01,45701.0717045058,2020-12-08
2019-03-01,46070.560170237,2020-12-08
2019-04-01,46066.7025331192,2020-12-08
2019-05-01,46261.1745748538,2020-12-08
2019-06-01,46692.5676944067,2020-12-08
2019-07-01,47037.0829005511,2020-12-08
2019-08-01,47515.2773605605,2020-12-08
2019-09-01,47837.6592868823,2020-12-08
2019-10-01,48636.1633587808,2020-12-08
2019-11-01,48972.3101353535,2020-12-08
