date,m2sa,access_date
2005-02-01,4237.80706751863,2020-07-15
2005-03-01,4366.27143388724,2020-07-15
2005-04-01,4479.35039289782,2020-07-15
2005-05-01,4589.77179227084,2020-07-15
2005-06-01,4659.61426473703,2020-07-15
2005-07-01,4791.91745676707,2020-07-15
2005-08-01,4955.21489479801,2020-07-15
2005-09-01,5131.81877568894,2020-07-15
2005-10-01,5285.43700459137,2020-07-15
2005-11-01,5439.32599386546,2020-07-15
2005-12-01,5552.25027016423,2020-07-15
2006-01-01,5726.03206151212,2020-07-15
2006-02-01,5884.03345677521,2020-07-15
2006-03-01,5977.64604381726,2020-07-15
2006-04-01,6155.18316657765,2020-07-15
2006-05-01,6348.81246268539,2020-07-15
2006-06-01,6632.78141923328,2020-07-15
2006-07-01,6893.61958515864,2020-07-15
2006-08-01,7188.97198030879,2020-07-15
2006-09-01,7446.14023689881,2020-07-15
2006-10-01,7744.47161358474,2020-07-15
2006-11-01,7962.76887417277,2020-07-15
2006-12-01,8182.48289117694,2020-07-15
2007-01-01,8516.25378098738,2020-07-15
2007-02-01,8735.21537771398,2020-07-15
2007-03-01,8970.46756226626,2020-07-15
2007-04-01,9376.73088950959,2020-07-15
2007-05-01,9985.15985087295,2020-07-15
2007-06-01,10613.896959201,2020-07-15
2007-07-01,10608.0661724174,2020-07-15
2007-08-01,10896.2062941349,2020-07-15
2007-09-01,11184.0794613372,2020-07-15
2007-10-01,11506.966372633,2020-07-15
2007-11-01,11707.7676114297,2020-07-15
2007-12-01,12064.2835362369,2020-07-15
2008-01-01,12213.5717725018,2020-07-15
2008-02-01,12559.5829572912,2020-07-15
2008-03-01,12764.0882826494,2020-07-15
2008-04-01,12950.1993561892,2020-07-15
2008-05-01,12961.9186493621,2020-07-15
2008-06-01,13233.3645870098,2020-07-15
2008-07-01,13603.4746705534,2020-07-15
2008-08-01,13879.7871914578,2020-07-15
2008-09-01,14286.2072560961,2020-07-15
2008-10-01,14134.392924371,2020-07-15
2008-11-01,13558.4887545929,2020-07-15
2008-12-01,13169.4338649767,2020-07-15
2009-01-01,12311.9078829057,2020-07-15
2009-02-01,11439.1433404145,2020-07-15
2009-03-01,11515.5201091859,2020-07-15
2009-04-01,11547.4364486801,2020-07-15
2009-05-01,11838.2648303602,2020-07-15
2009-06-01,12271.9954567318,2020-07-15
2009-07-01,12468.9569675477,2020-07-15
2009-08-01,12670.6135958875,2020-07-15
2009-09-01,12897.147253282,2020-07-15
2009-10-01,13222.6740531798,2020-07-15
2009-11-01,13770.5371180606,2020-07-15
2009-12-01,14058.7791185244,2020-07-15
2010-01-01,14478.2976062988,2020-07-15
2010-02-01,14876.4650753993,2020-07-15
2010-03-01,15248.518329331,2020-07-15
2010-04-01,15572.6084456553,2020-07-15
2010-05-01,16075.920108003,2020-07-15
2010-06-01,16419.8473177856,2020-07-15
2010-07-01,16705.2460296751,2020-07-15
2010-08-01,17143.1029005979,2020-07-15
2010-09-01,17598.0558904648,2020-07-15
2010-10-01,17900.9651903996,2020-07-15
2010-11-01,18376.0163850319,2020-07-15
2010-12-01,18715.5543017374,2020-07-15
2011-01-01,18968.0297166951,2020-07-15
2011-02-01,19230.2814425888,2020-07-15
2011-03-01,19494.2688545784,2020-07-15
2011-04-01,19690.2857438635,2020-07-15
2011-05-01,19963.9790169786,2020-07-15
2011-06-01,20135.3805386341,2020-07-15
2011-07-01,20540.3974695974,2020-07-15
2011-08-01,20922.1569598123,2020-07-15
2011-09-01,21264.7808787991,2020-07-15
2011-10-01,21775.7609627309,2020-07-15
2011-11-01,21997.0468010087,2020-07-15
2011-12-01,22448.5952833313,2020-07-15
2012-01-01,22941.4312394672,2020-07-15
2012-02-01,23235.0148907969,2020-07-15
2012-03-01,23444.3387546835,2020-07-15
2012-04-01,23621.789945586,2020-07-15
2012-05-01,23830.6493819302,2020-07-15
2012-06-01,24031.8154473248,2020-07-15
2012-07-01,24307.6927434531,2020-07-15
2012-08-01,24398.6396333333,2020-07-15
2012-09-01,24511.6454489941,2020-07-15
2012-10-01,24794.3330425429,2020-07-15
2012-11-01,25169.0269976547,2020-07-15
2012-12-01,25310.3143222648,2020-07-15
2013-01-01,25759.9014282773,2020-07-15
2013-02-01,26222.792622775,2020-07-15
2013-03-01,26634.8517953524,2020-07-15
2013-04-01,27060.5899542229,2020-07-15
2013-05-01,27252.3659849053,2020-07-15
2013-06-01,27594.5558788645,2020-07-15
2013-07-01,28088.7098427222,2020-07-15
2013-08-01,28533.9513123511,2020-07-15
2013-09-01,28736.8898187738,2020-07-15
2013-10-01,28774.0025948884,2020-07-15
2013-11-01,29093.4151414762,2020-07-15
2013-12-01,29510.0368527794,2020-07-15
2014-01-01,29578.856810843,2020-07-15
2014-02-01,29741.9067366732,2020-07-15
2014-03-01,30018.0869094144,2020-07-15
2014-04-01,29384.8480963808,2020-07-15
2014-05-01,29743.0871343179,2020-07-15
2014-06-01,29869.5961301225,2020-07-15
2014-07-01,29967.6211766968,2020-07-15
2014-08-01,30262.0581219389,2020-07-15
2014-09-01,30566.6183195943,2020-07-15
2014-10-01,30752.2166682424,2020-07-15
2014-11-01,30656.6988589215,2020-07-15
2014-12-01,30774.6769417376,2020-07-15
2015-01-01,30703.186462887,2020-07-15
2015-02-01,30884.7496711613,2020-07-15
2015-03-01,31024.9973361238,2020-07-15
2015-04-01,30862.3620070461,2020-07-15
2015-05-01,31481.1625672976,2020-07-15
2015-06-01,31702.3766518059,2020-07-15
2015-07-01,31770.6351946889,2020-07-15
2015-08-01,32111.0395518696,2020-07-15
2015-09-01,32516.9510158662,2020-07-15
2015-10-01,32469.7298868782,2020-07-15
2015-11-01,32937.5075273546,2020-07-15
2015-12-01,33328.3207512505,2020-07-15
2016-01-01,34184.2032371747,2020-07-15
2016-02-01,33845.3830350697,2020-07-15
2016-03-01,34105.1304164624,2020-07-15
2016-04-01,34547.2650692635,2020-07-15
2016-05-01,34863.7021623022,2020-07-15
2016-06-01,35489.8882157208,2020-07-15
2016-07-01,35651.6335534002,2020-07-15
2016-08-01,36100.1457098487,2020-07-15
2016-09-01,36346.726790902,2020-07-15
2016-10-01,36606.9221132957,2020-07-15
2016-11-01,36880.0962722715,2020-07-15
2016-12-01,37032.8515872906,2020-07-15
2017-01-01,37323.5239777759,2020-07-15
2017-02-01,37933.9243096438,2020-07-15
2017-03-01,38256.810969041,2020-07-15
2017-04-01,38427.9999473496,2020-07-15
2017-05-01,38400.0131341594,2020-07-15
2017-06-01,39051.4002103095,2020-07-15
2017-07-01,39362.8472630286,2020-07-15
2017-08-01,39384.5648698224,2020-07-15
2017-09-01,39632.117856111,2020-07-15
2017-10-01,40050.2083862272,2020-07-15
2017-11-01,40539.4949871782,2020-07-15
2017-12-01,40729.10844413,2020-07-15
2018-01-01,41221.491764404,2020-07-15
2018-02-01,41550.8243792295,2020-07-15
2018-03-01,41835.0404441174,2020-07-15
2018-04-01,42249.757327839,2020-07-15
2018-05-01,42842.2783578971,2020-07-15
2018-06-01,43085.8634470119,2020-07-15
2018-07-01,43797.0952229105,2020-07-15
2018-08-01,44059.174501997,2020-07-15
2018-09-01,44642.1434684745,2020-07-15
2018-10-01,44764.6634060785,2020-07-15
2018-11-01,45165.0485187111,2020-07-15
2018-12-01,45530.0343072924,2020-07-15
2019-01-01,45732.242872146,2020-07-15
2019-02-01,45715.4799580278,2020-07-15
2019-03-01,46000.8609874477,2020-07-15
2019-04-01,45995.4949678778,2020-07-15
2019-05-01,46134.8223149468,2020-07-15
2019-06-01,46581.0131299703,2020-07-15
2019-07-01,46974.2935619585,2020-07-15
2019-08-01,47534.4322199509,2020-07-15
2019-09-01,47891.8598390701,2020-07-15
2019-10-01,48799.3266524397,2020-07-15
2019-11-01,49107.9070222163,2020-07-15
2019-12-01,49853.4419319531,2020-07-15
2020-01-01,50135.0245505497,2020-07-15
2020-02-01,50650.0549559465,2020-07-15
2020-03-01,51089.4316404149,2020-07-15
2020-04-01,52152.1189735203,2020-07-15
2020-05-01,52611.7069026462,2020-07-15
2020-06-01,52910.8907564841,2020-07-15
