date,m2sa,access_date
2014-09-01,30560.8967948158,2019-12-11
2014-10-01,30755.8196933534,2019-12-11
2014-11-01,30654.0455829138,2019-12-11
2014-12-01,30769.4121550202,2019-12-11
2015-01-01,30677.3375355528,2019-12-11
2015-02-01,30885.0550617894,2019-12-11
2015-03-01,31026.9847335454,2019-12-11
2015-04-01,30873.461089564,2019-12-11
2015-05-01,31496.8081975544,2019-12-11
2015-06-01,31704.4805592079,2019-12-11
2015-07-01,31777.7252793736,2019-12-11
2015-08-01,32115.1250759817,2019-12-11
2015-09-01,32510.6804018368,2019-12-11
2015-10-01,32470.6590293416,2019-12-11
2015-11-01,32930.0625929394,2019-12-11
2015-12-01,33317.6599763095,2019-12-11
2016-01-01,34147.4311704484,2019-12-11
2016-02-01,33842.3710325738,2019-12-11
2016-03-01,34109.6593324697,2019-12-11
2016-04-01,34568.136619265,2019-12-11
2016-05-01,34895.8137435098,2019-12-11
2016-06-01,35499.0648917027,2019-12-11
2016-07-01,35664.5609196076,2019-12-11
2016-08-01,36105.6642298982,2019-12-11
2016-09-01,36336.3130533077,2019-12-11
2016-10-01,36603.7593547389,2019-12-11
2016-11-01,36851.703026816,2019-12-11
2016-12-01,37022.166978692,2019-12-11
2017-01-01,37269.3237984895,2019-12-11
2017-02-01,37916.5907352928,2019-12-11
2017-03-01,38276.5522914141,2019-12-11
2017-04-01,38473.5165439673,2019-12-11
2017-05-01,38460.5571854791,2019-12-11
2017-06-01,39069.6335351434,2019-12-11
2017-07-01,39379.9858555309,2019-12-11
2017-08-01,39388.4513749259,2019-12-11
2017-09-01,39617.0096630998,2019-12-11
2017-10-01,40038.0245690383,2019-12-11
2017-11-01,40481.95994323,2019-12-11
2017-12-01,40726.0342743685,2019-12-11
2018-01-01,41150.5780899946,2019-12-11
2018-02-01,41513.4891324885,2019-12-11
2018-03-01,41838.0248584356,2019-12-11
2018-04-01,42329.1330921112,2019-12-11
2018-05-01,42936.8810514571,2019-12-11
2018-06-01,43117.0185302495,2019-12-11
2018-07-01,43816.0398607991,2019-12-11
2018-08-01,44059.6037091766,2019-12-11
2018-09-01,44620.7007017169,2019-12-11
2018-10-01,44743.2076758935,2019-12-11
2018-11-01,45068.7999400665,2019-12-11
2018-12-01,45544.9289781717,2019-12-11
2019-01-01,45649.1164566255,2019-12-11
2019-02-01,45648.6837012992,2019-12-11
2019-03-01,45994.5240414619,2019-12-11
2019-04-01,46116.6666107883,2019-12-11
2019-05-01,46261.4681692634,2019-12-11
2019-06-01,46620.3603289292,2019-12-11
2019-07-01,46992.1151782864,2019-12-11
2019-08-01,47529.4665929228,2019-12-11
2019-09-01,47865.6309053546,2019-12-11
2019-10-01,48764.3818245559,2019-12-11
2019-11-01,48981.2025608795,2019-12-11
